ACCELERATION,BRAKE,STEERING,SPEED,TRACK_POSITION,ANGLE_TO_TRACK_AXIS,TRACK_EDGE_0,TRACK_EDGE_1,TRACK_EDGE_2,TRACK_EDGE_3,TRACK_EDGE_4,TRACK_EDGE_5,TRACK_EDGE_6,TRACK_EDGE_7,TRACK_EDGE_8,TRACK_EDGE_9,TRACK_EDGE_10,TRACK_EDGE_11,TRACK_EDGE_12,TRACK_EDGE_13,TRACK_EDGE_14,TRACK_EDGE_15,TRACK_EDGE_16,TRACK_EDGE_17,TRACK_EDGE_18
1,0,0.4,146.12,-0.0749461,-0.0142953,6.45035,6.535,6.83676,7.40974,8.37503,9.99983,12.9588,19.6173,117.776,62.1803,27.6588,15.8762,11.1005,8.68064,7.29047,6.44457,5.93118,5.64911,5.5509
1,0,0.4,146.558,-0.0729472,-0.0137245,6.43829,6.52347,6.82546,7.39845,8.36371,9.98865,12.9495,19.6222,117.155,61.9026,27.621,15.8813,11.1119,8.69273,7.30241,6.45617,5.94267,5.66072,5.56284
1,0,0.4,146.938,-0.0705566,-0.0177967,6.42437,6.50464,6.80057,7.36499,8.31688,9.91804,12.8272,19.3341,117.877,62.9927,28.1067,16.0781,11.2145,8.75618,7.34591,6.48804,5.96698,5.67966,5.57751
1,0,0.4,147.292,-0.0676066,-0.0258381,6.40781,6.47855,6.76288,7.31147,8.23883,9.79617,12.6103,18.8113,119.704,65.2902,29.0855,16.4555,11.4031,8.86812,7.41967,6.53972,6.0043,5.70663,5.59619
1,0,0,147.623,-0.0639343,-0.0369288,6.38806,6.44571,6.71457,7.242,8.13681,9.63659,12.327,18.1416,49.7611,68.5505,30.5138,16.9952,11.6678,9.02323,7.52053,6.6096,6.05419,5.74216,5.62018
1,0,0,147.966,-0.0594889,-0.0500209,6.36505,6.4075,6.6583,7.16157,8.01931,9.45417,12.0073,17.4098,40.0325,72.4797,32.3339,17.6745,11.9962,9.21381,7.64412,6.69501,6.11528,5.78589,5.65002
1,0,0,148.393,-0.0546621,-0.0603539,6.33975,6.37025,6.60686,7.09089,7.91934,9.30364,11.752,16.8528,35.9757,75.5749,33.8996,18.2648,12.283,9.38235,7.75518,6.77362,6.17322,5.82941,5.68222
1,0,0,148.828,-0.0495402,-0.0666,6.31149,6.33484,6.56253,7.03415,7.84368,9.19547,11.5782,16.4974,33.9948,77.3918,34.9334,18.6737,12.4892,9.5082,7.8416,6.83767,6.22318,5.86963,5.71521
1,0,0,149.274,-0.0439911,-0.0698401,6.27954,6.2991,6.52161,6.98551,7.78308,9.11456,11.4573,16.272,32.9783,78.27,35.541,18.9408,12.6345,9.60286,7.9107,6.89204,6.26825,5.90851,5.74985
1,0,0,149.716,-0.0379893,-0.0709206,6.24396,6.26218,6.48204,6.94156,7.73209,9.05155,11.3717,16.1329,32.5165,78.4732,35.8233,19.1007,12.7349,9.6751,7.96769,6.93992,6.3105,5.94717,5.78635
1,0,0,150.179,-0.0315857,-0.070605,6.20526,6.22375,6.44259,6.89983,7.68619,8.99872,11.3071,16.0456,32.3786,78.2469,35.8944,19.1906,12.8068,9.73359,8.01758,6.9843,6.35145,5.98626,5.82474
1,0,0,150.647,-0.0248515,-0.0690696,6.16409,6.18413,6.40343,6.86013,7.64482,8.95483,11.2606,16.0034,32.5231,77.6531,35.7812,19.2187,12.8529,9.77942,8.0608,7.02537,6.39116,6.02557,5.86463
1,0,0,151.115,-0.0178579,-0.0665905,6.12097,6.14359,6.36441,6.82169,7.60666,8.91739,11.2272,15.9944,32.8923,76.7984,35.538,19.2022,12.8803,9.81608,8.09923,7.06405,6.42999,6.06506,5.9057
1,0,0,151.579,-0.0107168,-0.0635859,6.07684,6.10254,6.32538,6.78409,7.57036,8.88357,11.2016,16.0052,33.4227,75.8012,35.2244,19.1606,12.8968,9.84722,8.13476,7.10118,6.4683,6.10477,5.94751
1,0,0,152.037,-0.00352987,-0.0604326,6.03241,6.06137,6.28637,6.74663,7.5345,8.85079,11.178,16.0223,34.0438,74.7711,34.896,19.1118,12.9098,9.8766,8.16936,7.13786,6.5064,6.14453,5.98956
1,0,0,152.505,0.00360107,-0.0572535,5.9884,6.02057,6.24777,6.70967,7.49925,8.81874,11.156,16.0429,34.7424,73.7434,34.5682,19.061,12.9212,9.90475,8.20307,7.17382,6.54391,6.18382,6.03131
1,0,0,152.97,0.0105998,-0.0540163,5.94523,5.98062,6.21011,6.67371,7.46514,8.78828,11.1361,16.0685,35.5432,72.7147,34.2396,19.0063,12.9298,9.93095,8.23523,7.20866,6.58047,6.22226,6.0723
1,0,0,153.433,0.0174103,-0.0507714,5.90329,5.94186,6.17355,6.63889,7.43235,8.75926,11.1182,16.0975,36.4506,71.7027,33.9166,18.9507,12.9365,9.95541,8.26585,7.24212,6.61584,6.25958,6.11218
1,0,0,153.88,0.0239665,-0.0476024,5.86298,5.90463,6.13848,6.60557,7.40098,8.73167,11.1019,16.1293,37.4792,70.7182,33.6038,18.8951,12.9415,9.97805,8.29488,7.274,6.64972,6.29547,6.15063
1,0,0,154.34,0.0302378,-0.0445339,5.82443,5.86905,6.10504,6.57384,7.3712,8.70579,11.0872,16.1631,38.6617,69.7664,33.3032,18.8398,12.9451,9.99895,8.32212,7.30417,6.68188,6.32971,6.18744
1,0,0,154.797,0.0361888,-0.0415222,5.78796,5.83541,6.07349,6.54411,7.3436,8.68237,11.0757,16.2015,40.0919,68.833,33.0074,18.7821,12.9458,10.0173,8.347,7.33225,6.71214,6.36208,6.22239
1,0,0,154.906,0.0417938,-0.0384952,5.75357,5.80389,6.04413,6.51658,7.31841,8.66171,11.0676,16.246,41.9277,67.9152,32.7139,18.7212,12.9433,10.0327,8.36933,7.35797,6.7402,6.3923,6.25531
1,0,0,154.857,0.0470174,-0.0355126,5.72156,5.77469,6.01706,6.49148,7.29589,8.6441,11.0635,16.2971,44.5937,67.013,32.4227,18.6571,12.9371,10.0449,8.38883,7.3812,6.76592,6.42032,6.28598
1,0,0,154.809,0.0518341,-0.0325796,5.69208,5.74789,5.99245,6.46903,7.27627,8.6299,11.0637,16.3552,112.36,66.1247,32.1332,18.589,12.9268,10.0536,8.40533,7.40171,6.78907,6.44594,6.31427
1,0,0,154.76,0.0562693,-0.0296814,5.66492,5.72349,5.9703,6.4492,7.25945,8.61903,11.0683,16.4212,111.185,65.247,31.8427,18.5166,12.9127,10.059,8.41894,7.41954,6.80984,6.46923,6.34036
1,0,0,154.712,0.0602875,-0.0267698,5.64032,5.70163,5.95081,6.43211,7.24584,8.612,11.078,16.4964,110.013,64.3756,31.5502,18.4393,12.8942,10.0607,8.42931,7.43458,6.82791,6.48999,6.36398
1,0,0.4,154.664,0.0638987,-0.0238401,5.61826,5.68228,5.93387,6.41786,7.23543,8.60876,11.0929,16.5812,108.841,63.5089,31.2547,18.3566,12.8711,10.0586,8.43646,7.44671,6.84344,6.50833,6.38516
1,0,0.4,154.578,0.0673777,-0.0231377,5.59726,5.66177,5.91324,6.39655,7.2128,8.5842,11.066,16.5582,108.188,63.2046,31.2148,18.3725,12.8943,10.0817,8.45846,7.46772,6.8639,6.52869,6.40594
1,0,0,154.419,0.071345,-0.0284411,5.57425,5.63311,5.87742,6.3506,7.15101,8.49443,10.9172,16.2278,108.913,64.4052,31.8813,18.6692,13.0535,10.1815,8.52758,7.51879,6.90328,6.55981,6.4306
1,0,0,154.558,0.0759125,-0.0379474,5.54856,5.59769,5.83005,6.28667,7.06141,8.3598,10.6868,15.7049,41.6074,66.6691,33.0921,19.1838,13.3181,10.3406,8.63352,7.59395,6.95844,6.60065,6.46002
1,0,0,154.875,0.0805715,-0.045335,5.52234,5.56384,5.78674,6.23016,6.9846,8.2474,10.5004,15.3002,36.615,68.4059,34.0918,19.6174,13.5436,10.4782,8.72664,7.66133,7.00925,6.63971,6.48996
1,0,0,155.185,0.0852,-0.0489365,5.49551,5.53323,5.75101,6.18693,6.92979,8.17243,10.3848,15.0715,34.8592,69.165,34.6188,19.8678,13.6826,10.5682,8.79131,7.71112,7.04953,6.67343,6.51883
1,0,0,155.506,0.0899251,-0.0500886,5.46744,5.50385,5.7192,6.15129,6.88783,8.11985,10.3117,14.9472,34.2523,69.2929,34.8258,19.9946,13.7643,10.6273,8.83777,7.74987,7.08341,6.70419,6.54758
1,0,0,155.832,0.0947723,-0.0494491,5.43814,5.47496,5.68996,6.12069,6.85474,8.08278,10.2682,14.8958,34.3457,68.9666,34.7965,20.0296,13.8037,10.6637,8.8709,7.78071,7.11279,6.73296,6.57648
1,0,0,156.16,0.0996857,-0.0474502,5.40808,5.44669,5.66266,6.09389,6.82818,8.05703,10.2467,14.8975,34.9984,68.3177,34.5971,19.9975,13.812,10.6831,8.89412,7.8056,7.13879,6.76013,6.60538
1,0,0,156.489,0.104619,-0.0445883,5.37772,5.41885,5.63675,6.06964,6.80599,8.03882,10.2394,14.9351,36.1571,67.4674,34.2918,19.9225,13.7998,10.6914,8.91074,7.82642,7.16242,6.78619,6.63416
1,0,0,156.813,0.109477,-0.041311,5.34781,5.39185,5.61209,6.04732,6.78676,8.02529,10.2407,14.9936,37.864,66.5235,33.937,19.8257,13.7766,10.6934,8.92337,7.84459,7.18426,6.81121,6.66241
1,0,0,157.143,0.114166,-0.0378553,5.31888,5.36605,5.58886,6.02675,6.76983,8.01507,10.2475,15.0653,40.4842,65.5443,33.5628,19.7185,13.7472,10.6913,8.93319,7.86069,7.20452,6.83496,6.6897
1,0,0,157.472,0.118632,-0.0342714,5.29138,5.34171,5.56734,6.00813,6.75522,8.00807,10.2594,15.1486,105.176,64.5493,33.1785,19.6041,13.713,10.6858,8.94027,7.87467,7.22301,6.85715,6.71564
1,0,0,157.801,0.122793,-0.0306379,5.26578,5.31931,5.54778,5.99163,6.74311,8.00407,10.2756,15.2405,103.921,63.5608,32.7953,19.4863,13.6753,10.6773,8.94495,7.88651,7.23956,6.8775,6.73984
1,0,0,158.123,0.126617,-0.0270621,5.24225,5.29895,5.53021,5.97729,6.73337,8.00285,10.2956,15.34,102.676,62.5905,32.4185,19.3673,13.6353,10.6665,8.94742,7.89621,7.25411,6.89594,6.76212
1,0,0,158.453,0.130051,-0.023565,5.22116,5.28094,5.51511,5.96555,6.72644,8.00496,10.3197,15.4471,101.444,61.6415,32.049,19.2471,13.5926,10.653,8.94733,7.90352,7.26634,6.91219,6.78214
1,0,0,158.783,0.133077,-0.0201113,5.20264,5.26544,5.50266,5.95656,6.72258,8.01085,10.3489,15.5642,100.218,60.7065,31.6821,19.1241,13.5466,10.6363,8.94431,7.90816,7.27605,6.92596,6.7998
1,0,0,159.112,0.135651,-0.0166199,5.18683,5.25275,5.49301,5.95056,6.72218,8.02076,10.3838,15.6922,98.997,59.7832,31.3171,18.9977,13.4967,10.6159,8.93812,7.9099,7.28305,6.93707,6.81482
1,0,0,159.435,0.137772,-0.0131666,5.17383,5.24283,5.48624,5.94774,6.72533,8.03505,10.4246,15.8325,97.7799,58.8691,30.9525,18.8674,13.4426,10.5921,8.9287,7.90866,7.28728,6.94553,6.82718
0,0,0,159.765,0.139414,-0.00974339,5.16376,5.23584,5.48256,5.94831,6.73233,8.05401,10.4721,15.9867,96.5642,57.9625,30.5869,18.7324,13.384,10.5641,8.91573,7.90424,7.28851,6.9512,6.83682
0,0,0,159.744,0.140569,-0.00634354,5.15671,5.23191,5.48206,5.9523,6.74323,8.07793,10.5265,16.1551,95.3494,57.0608,30.2194,18.5925,13.3209,10.5323,8.89923,7.89659,7.28674,6.95396,6.84354
0,0,0,159.621,0.14124,-0.00288838,5.15259,5.231,5.48477,5.95978,6.75825,8.10687,10.5883,16.3395,94.136,56.165,29.8499,18.4478,13.2531,10.4963,8.8791,7.88572,7.28195,6.95377,6.84747
0,0,0.4,159.498,0.141403,5.67E-04,5.1516,5.23323,5.49075,5.9709,6.77745,8.141,10.6576,16.5409,92.9231,55.273,29.4782,18.2979,13.1805,10.4562,8.85537,7.8715,7.27409,6.95059,6.84842
0,0,0.4,159.336,0.141342,0.00174266,5.15195,5.23474,5.4936,5.97563,6.78528,8.15463,10.6849,16.6226,92.1714,54.839,29.3231,18.2389,13.1524,10.4406,8.84603,7.86567,7.2706,6.94884,6.84805
0,0,0.4,159.104,0.141703,-0.00313824,5.1498,5.22796,5.48143,5.95614,6.75422,8.10257,10.5852,16.3533,92.6315,55.613,29.7546,18.4344,13.2535,10.4995,8.88283,7.88929,7.28528,6.95687,6.85025
0,0,0.4,158.852,0.142672,-0.0129568,5.14439,5.21329,5.45584,5.9156,6.69043,7.99667,10.3843,15.8209,94.0303,57.3933,30.7049,18.8561,13.4694,10.6248,8.96109,7.93982,7.31731,6.97499,6.8566
0,0,0.4,158.584,0.14446,-0.026417,5.13507,5.19128,5.41887,5.8584,6.60198,7.85203,10.1155,15.1371,96.0391,59.9467,32.1062,19.4757,13.7846,10.8073,9.07571,8.01459,7.36578,7.00391,6.86908
0,0,0.4,158.29,0.147204,-0.0425646,5.12151,5.16261,5.37251,5.78832,6.49555,7.6811,9.80534,14.386,42.3033,63.0849,33.9217,20.2783,14.1899,11.0416,9.22338,8.11181,7.43008,7.04411,6.8893
0,0,0.4,157.963,0.150988,-0.0606248,5.10364,5.12799,5.31847,5.70845,6.37642,7.49358,9.4737,13.6233,30.2059,66.6382,36.1262,21.258,14.6805,11.3241,9.40162,8.23019,7.50976,7.09588,6.9183
0,0,0,157.598,0.155874,-0.0796587,5.08121,5.08812,5.25854,5.62193,6.25002,7.29884,9.13861,12.8915,25.5919,70.3842,38.6549,22.395,15.2448,11.6476,9.60605,8.36706,7.60344,7.15881,6.9567
0,0,0,157.225,0.161901,-0.0988881,5.05382,5.04332,5.19376,5.53085,6.11995,7.10301,8.81121,12.2113,22.4856,74.1276,41.4305,23.6691,15.8724,12.0057,9.8328,8.51993,7.70982,7.23247,7.00467
0,0,0,156.923,0.168808,-0.115615,5.02138,4.996,5.12923,5.44377,5.9996,6.92727,8.52752,11.6517,20.4072,77.2603,44.009,24.8949,16.4767,12.3512,10.0532,8.67066,7.81708,7.30965,7.05864
0,0,0,156.626,0.176552,-0.129375,4.9832,4.94585,5.06499,5.36089,5.88927,6.77166,8.28559,11.1982,18.9497,79.6961,46.2359,26.0039,17.0286,12.6695,10.2589,8.81411,7.92184,7.38802,7.11711
0,0,0,156.342,0.185229,-0.140668,4.93842,4.8915,4.99909,5.27941,5.78466,6.62923,8.07235,10.8176,17.8559,81.5619,48.1281,26.9979,17.5324,12.9643,10.4527,8.9521,8.02542,7.46829,7.18021
0,0,0,156.076,0.194901,-0.149646,4.88637,4.83212,4.93037,5.1976,5.68324,6.49589,7.8801,10.4907,17.0025,82.9361,49.688,27.8708,17.987,13.2361,10.6355,9.08539,8.12832,7.55081,7.24802
0,0,0,155.833,0.205592,-0.156624,4.82675,4.76723,4.858,5.11426,5.58317,6.36864,7.70332,10.2042,16.3178,83.8884,50.9277,28.6187,18.392,13.4856,10.8077,9.21446,8.23082,7.63576,7.32048
0,0,0,155.611,0.2173,-0.161978,4.75978,4.69658,4.78134,5.02827,5.48266,6.24433,7.53636,9.94518,15.7462,84.5079,51.8982,29.2581,18.7553,13.7168,10.9721,9.34102,8.33392,7.72352,7.39771
0,0,0,155.41,0.230011,-0.165751,4.68544,4.62012,4.70028,4.93945,5.38122,6.1221,7.37733,9.70936,15.2657,84.8224,52.5998,29.7809,19.0729,13.9283,11.1278,9.46438,8.43728,7.8138,7.47939
0,0,0,155.231,0.243701,-0.167834,4.6038,4.5379,4.61491,4.84773,5.27872,6.00169,7.22577,9.49472,14.8649,84.8399,53.0252,30.1757,19.3391,14.1171,11.2729,9.58351,8.5401,7.90611,7.56512
0,0,0,155.072,0.258336,-0.168382,4.51512,4.45007,4.52512,4.75279,5.17451,5.88202,7.0794,9.29667,14.5275,84.5982,53.2016,30.4504,19.5563,14.2841,11.4082,9.6987,8.64248,8.00046,7.65479
0,0,0,154.929,0.273867,-0.167726,4.42004,4.3569,4.43088,4.6543,5.06788,5.76157,6.93538,9.109,14.2338,84.1557,53.1809,30.6273,19.7336,14.4339,11.5359,9.81134,8.74514,8.09711,7.7484
0,0,0,154.796,0.290225,-0.166083,4.31921,4.2588,4.33238,4.55223,4.95845,5.63944,6.79191,8.92763,13.9709,83.5556,53.0045,30.7253,19.8783,14.5697,11.6578,9.92217,8.8485,8.19604,7.8457
0,0,0,154.674,0.307315,-0.163405,4.21332,4.15637,4.23021,4.44717,4.84679,5.51621,6.64972,8.75324,13.7399,82.7985,52.6738,30.7426,19.9882,14.6897,11.7723,10.0301,8.95165,8.29657,7.94609
0,0,0,154.558,0.32501,-0.159812,4.10321,4.0504,4.125,4.33943,4.73293,5.39159,6.50773,8.58341,13.532,81.9201,52.2261,30.6968,20.0701,14.7966,11.8808,10.1357,9.05455,8.3985,8.04904
0,0,0,154.446,0.34317,-0.155705,3.99013,3.9417,4.01723,4.22932,4.61682,5.26509,6.36436,8.41418,13.3345,80.9711,51.7123,30.6137,20.1345,14.8956,11.9857,10.2401,9.15774,8.50172,8.15417
0,0,0,154.334,0.361633,-0.151399,3.87532,3.83124,3.90765,4.11732,4.49879,5.13635,6.21841,8.24201,13.1355,80.0017,51.1823,30.519,20.1928,14.9918,12.0897,10.3445,9.26158,8.60606,8.26089
0,0,0,154.224,0.380241,-0.14697,3.75978,3.72,3.7972,4.00437,4.37963,5.00625,6.07086,8.06764,12.9347,79.0228,50.6455,30.4166,20.2457,15.085,12.1921,10.4481,9.36537,8.71073,8.36831
0,0,0,154.113,0.398844,-0.142399,3.64445,3.60883,3.68675,3.89127,4.2601,4.87551,5.9223,7.89151,12.731,78.0475,50.1136,30.3117,20.2953,15.1757,12.2927,10.5507,9.46839,8.81502,8.47559
0,0,0,154.004,0.417285,-0.13785,3.53035,3.49869,3.57713,3.77879,4.14102,4.74503,5.77352,7.71419,12.5232,77.0872,49.5956,30.209,20.3429,15.2641,12.3915,10.6519,9.57024,8.9183,8.58197
0,0,0,153.894,0.435463,-0.133406,3.41809,3.39014,3.46889,3.66756,4.02301,4.61541,5.62512,7.53636,12.3112,76.1495,49.0973,30.1103,20.3892,15.3506,12.4884,10.7511,9.67035,9.02002,8.68694
0,0,0,153.784,0.453303,-0.12906,3.30812,3.28363,3.36253,3.55806,3.90669,4.48732,5.47803,7.35909,12.0971,75.2314,48.6154,30.0139,20.4331,15.4341,12.5825,10.8479,9.76832,9.11969,8.79
0,0,0,153.674,0.470726,-0.124724,3.2009,3.17964,3.25861,3.451,3.79276,4.36162,5.33338,7.18426,11.8849,74.3269,48.1429,29.9156,20.4724,15.513,12.6728,10.9414,9.86334,9.21671,8.89055
0,0,0,153.565,0.487686,-0.120357,3.09663,3.07846,3.15736,3.34659,3.6815,4.23865,5.19167,7.01242,11.676,73.4344,47.6781,29.8144,20.5065,15.5873,12.759,11.0314,9.95523,9.3109,8.98842
0,0,0,153.456,0.504135,-0.116045,2.99564,2.98036,3.05911,3.24509,3.57321,4.11894,5.05351,6.84455,11.4722,72.5524,47.2193,29.7095,20.5346,15.6561,12.8406,11.1175,10.0436,9.40191,9.08331
0,0,0,153.347,0.52005,-0.111779,2.89804,2.88545,2.96396,3.14673,3.46825,4.00283,4.91926,6.68137,11.275,71.6792,46.764,29.5998,20.5562,15.7194,12.9175,11.1994,10.1283,9.48953,9.17509
0,0,0,153.238,0.535418,-0.107544,2.80392,2.79383,2.87206,3.05175,3.36684,3.89045,4.78924,6.52341,11.0857,70.812,46.3104,29.4839,20.5709,15.7766,12.9893,11.2769,10.2093,9.57366,9.26363
0,0,0,153.13,0.550217,-0.103179,2.71332,2.70569,2.7836,2.96024,3.26904,3.78206,4.66387,6.3712,10.9054,69.9493,45.8568,29.3611,20.5783,15.8275,13.0558,11.35,10.2862,9.65421,9.34879
0,0,0,153.023,0.564412,-0.0988269,2.62653,2.62114,2.69875,2.87241,3.17513,3.67792,4.54351,6.22518,10.7362,69.0902,45.4021,29.2311,20.578,15.8718,13.1168,11.4184,10.359,9.73105,9.43039
0,0,0,152.915,0.578013,-0.0944893,2.54341,2.54016,2.6174,2.78816,3.08507,3.57814,4.42822,6.08563,10.5785,68.2341,44.9461,29.0939,20.5699,15.9098,13.1725,11.4822,10.4276,9.80409,9.50854
0,0,0,152.808,0.591006,-0.0901611,2.4641,2.46283,2.5397,2.70774,2.99913,3.48297,4.31826,5.95312,10.4337,67.3803,44.4879,28.9494,20.5542,15.9412,13.2226,11.5412,10.4921,9.87327,9.58313
0,0,0,152.701,0.603394,-0.0857434,2.38852,2.38916,2.46573,2.6312,2.91731,3.39233,4.21369,5.82788,10.3025,66.5281,44.0271,28.7971,20.5307,15.9659,13.2672,11.5954,10.5525,9.93864,9.65411
0,0,0,152.594,0.615148,-0.0812583,2.31685,2.31931,2.39558,2.55858,2.83972,3.30644,4.11486,5.7102,10.1862,65.6773,43.5635,28.6372,20.4997,15.9841,13.3063,11.6449,10.6084,10.0002,9.72141
0,0,0,152.488,0.626269,-0.076777,2.2491,2.25328,2.32925,2.48993,2.76638,3.22542,4.02197,5.60032,10.0863,64.8278,43.0971,28.4698,20.461,15.9958,13.3398,11.6896,10.6601,10.0577,9.78502
0,0,0,152.382,0.636759,-0.0722992,2.18523,2.19101,2.26672,2.42527,2.69743,3.1494,3.93505,5.4986,10.0038,63.9795,42.6281,28.2952,20.4146,16.001,13.3679,11.7295,10.7076,10.1114,9.845
0,0,0,152.276,0.646614,-0.0677923,2.12526,2.1326,2.20813,2.36478,2.63303,3.07851,3.85432,5.4056,9.94066,63.132,42.156,28.1133,20.3608,15.9997,13.3903,11.7645,10.7508,10.161,9.90126
0,0,0,152.171,0.65582,-0.063136,2.06924,2.07811,2.15355,2.30844,2.57315,3.01278,3.77992,5.3215,9.89798,62.2853,41.681,27.9244,20.2998,15.9919,13.4072,11.7947,10.7896,10.2068,9.95372
0,0,0,152.066,0.664365,-0.0584821,2.01729,2.02759,2.103,2.25636,2.51787,2.95234,3.71216,5.24662,9.87781,61.4395,41.2034,27.7283,20.2315,15.9778,13.4187,11.8202,10.8241,10.2485,10.0024
0,0,0,151.961,0.672246,-0.0538291,1.96941,1.98109,2.0565,2.20856,2.46732,2.89744,3.65125,5.1814,9.88295,60.5942,40.7225,27.5253,20.156,15.9575,13.4248,11.8408,10.8542,10.2862,10.0473
0,0,0,151.856,0.679476,-0.0491773,1.92551,1.93852,2.01405,2.16506,2.42156,2.84808,3.59725,5.12627,9.91584,59.7496,40.239,27.3154,20.0734,15.9309,13.4254,11.8566,10.8801,10.3199,10.0884
0,0,0,151.752,0.686053,-0.0443741,1.88556,1.89992,1.97571,2.12596,2.38066,2.80431,3.55018,5.0815,9.97873,58.9059,39.7527,27.0993,19.9839,15.8982,13.4207,11.8677,10.9017,10.3496,10.1257
0,0,0,151.648,0.691933,-0.0395285,1.84987,1.86557,1.9417,2.09145,2.34482,2.76643,3.51066,5.04811,10.076,58.0626,39.2634,26.8766,19.8876,15.8592,13.4105,11.874,10.9188,10.3752,10.1591
0,0,0,151.544,0.697131,-0.0346852,1.81831,1.83531,1.91194,2.06146,2.31396,2.7345,3.47887,5.02618,10.2134,57.2203,38.7714,26.6477,19.7847,15.8142,13.395,11.8756,10.9315,10.3968,10.1886
0,0,0,151.44,0.701645,-0.0298429,1.79094,1.80923,1.88646,2.03605,2.28834,2.70878,3.45501,5.01631,10.3961,56.3782,38.2764,26.4123,19.675,15.7632,13.3742,11.8722,10.94,10.4142,10.2142
0,0,0,151.337,0.70548,-0.0249206,1.76768,1.78729,1.86533,2.0154,2.26802,2.68933,3.43919,5.01931,10.631,55.5367,37.779,26.1709,19.5587,15.7062,13.348,11.8642,10.9441,10.4275,10.2359
0,0,0,151.234,0.708611,-0.0198676,1.74867,1.76968,1.84869,1.99953,2.25311,2.67628,3.43176,5.03589,10.9281,54.696,37.2792,25.9234,19.4359,15.6433,13.3166,11.8513,10.9438,10.4367,10.2536
0,0,0,151.131,0.711034,-0.0148169,1.73398,1.75639,1.83653,1.98851,2.24361,2.66977,3.4331,5.06665,11.3023,53.8558,36.7768,25.6703,19.3068,15.5745,13.2799,11.8339,10.939,10.4419,10.2673
0,0,0,151.028,0.712748,-0.00976864,1.7236,1.74742,1.8289,1.98239,2.23971,2.6701,3.44362,5.11233,11.7721,53.0162,36.2719,25.4112,19.1716,15.4999,13.238,11.8116,10.9299,10.4428,10.2769
0,0,0,150.926,0.713758,-0.00472442,1.71747,1.74279,1.82584,1.9813,2.24163,2.67749,3.46348,5.17415,12.3666,52.1772,35.7647,25.1468,19.0302,15.4196,13.191,11.7845,10.9164,10.4396,10.2827
0,0,0,150.823,0.714038,5.46E-04,1.71577,1.74271,1.82758,1.98546,2.24951,2.69209,3.49313,5.25325,13.1371,51.3389,35.2551,24.8769,18.8825,15.3336,13.1386,11.7526,10.8985,10.4321,10.2842
0,0,0,150.721,0.713595,0.00581613,1.71846,1.74707,1.834,1.99472,2.26324,2.71385,3.5328,5.35028,14.1726,50.5013,34.7434,24.6015,18.7289,15.2419,13.0811,11.7161,10.8761,10.4205,10.2817
0,0,0,150.62,0.712415,0.0110833,1.72562,1.756,1.84523,2.00928,2.28307,2.74332,3.58326,5.46662,15.7095,49.6642,34.2292,24.3207,18.5693,15.1446,13.0185,11.6749,10.8493,10.4047,10.2751
0,0,0,150.518,0.710503,0.0163456,1.73723,1.76949,1.8613,2.02921,2.30923,2.78067,3.64474,5.60415,19.0259,48.8278,33.7128,24.0347,18.404,15.0417,12.9508,11.6289,10.8181,10.3846,10.2643
0,0,0,150.416,0.707858,0.0217515,1.75328,1.78758,1.88234,2.05469,2.34187,2.82611,3.71755,5.76435,64.7427,47.9919,33.194,23.7438,18.2331,14.9334,12.8781,11.5782,10.7825,10.3601,10.2494
0,0,0,150.315,0.704445,0.0272609,1.774,1.8105,1.90852,2.08585,2.38113,2.87984,3.80259,5.94904,63.7243,47.1567,32.6731,23.4477,18.0563,14.8196,12.8002,11.5227,10.7423,10.3314,10.2302
0,0,0,150.214,0.700274,0.0327655,1.79933,1.83818,1.93979,2.12269,2.42704,2.94218,3.90041,6.16026,62.704,46.3219,32.1501,23.1468,17.8738,14.7003,12.7172,11.4626,10.6977,10.2984,10.2068
0,0,0,150.113,0.695338,0.0382644,1.82933,1.87068,1.97624,2.16535,2.47998,3.01363,4.0116,6.40136,61.6821,45.4877,31.6249,22.8411,17.6857,14.5756,12.6291,11.3977,10.6485,10.2611,10.179
0,0,0,150.013,0.689649,0.0438017,1.86392,1.90799,2.01794,2.21401,2.54008,3.09431,4.13648,6.67472,60.6585,44.6542,31.0978,22.5305,17.4923,14.4455,12.5361,11.3281,10.5949,10.2194,10.147
0,0,0.4,149.912,0.683172,0.04957,1.90335,1.95041,2.06514,2.26889,2.60757,3.18453,4.27637,6.98387,59.6329,43.821,30.5686,22.215,17.2934,14.3101,12.4381,11.2536,10.5368,10.1731,10.1106
0,0,0.4,149.774,0.676191,0.0531132,1.94563,1.99504,2.11392,2.32446,2.67439,3.27167,4.40722,7.26141,58.7952,43.185,30.1742,21.9769,17.1389,14.2011,12.3556,11.1879,10.4824,10.1268,10.0704
0,0,0.4,149.563,0.669332,0.0506629,1.98659,2.03615,2.15648,2.37,2.72517,3.33123,4.48208,7.36911,58.4587,43.0686,30.1398,21.9525,17.1119,14.1713,12.3236,11.1542,10.4465,10.0882,10.028
0,0,0.4,149.336,0.662827,0.0431949,2.02496,2.07269,2.19207,2.40522,2.76006,3.36425,4.50476,7.3236,58.5204,43.3761,30.4049,22.109,17.1938,14.2098,12.3359,11.1488,10.4277,10.0578,9.98566
0,0,0.4,149.099,0.656822,0.0323691,2.06017,2.10464,2.22124,2.43135,2.78158,3.37594,4.48852,7.17477,58.8298,43.9774,30.8917,22.4023,17.3592,14.3012,12.3828,11.1662,10.4235,10.0353,9.94579
